0.357357110544474;0.814407801913197;0.0715601985301435;
0.459956881715037;0.746016642454839;0.221086029573518;
0.134075065166025;0.28430650448608;0.0916671715906479;
0.0615597114630012;0.255219265594789;0.83389183731908;
0.448104649697719;0.87812909220627;0.121474037524673;
0.520358516508191;0.480684214054068;0.958694724270047;
0.604114104310572;0.756415395123864;0.136467071899174;
0.911622173071198;0.358147042165369;0.865942409124554;
0.104840545468312;0.415557755576614;0.786651910609672;
0.550293820180374;0.966855427056659;0.431983697429658;
0.186619075797339;0.0421883166401006;0.646227595459643;
0.089758707955376;0.443203092545233;0.371452512206173;
0.820270572364136;0.226528127217462;0.272413707784709;
0.0773262484621926;0.697239005485201;0.319722627444458;
0.491197322465907;0.356370751059542;0.584343220411305;
0.352773331028408;0.836515944514299;0.193817256875419;
0.255382919175293;0.540655568531806;0.916817092629697;
0.246503608589714;0.155949564019577;0.248056803258046;
0.366282268594421;0.543395381758769;0.946190699465922;
0.632021941962024;0.806244641645507;0.530835326434928;
0.433563695111261;0.109449589939379;0.802933133490485;
0.103365891096156;0.255527905070283;0.32933282313625;
0.73871139285127;0.132161132343352;0.954177754704962;
0.705413643295986;0.101106570643309;0.496417021578843;
0.368563854388648;0.0951008138610525;0.0479267305432969;
0.0899213777110435;0.641589170895217;0.219692345342317;
0.774144940272735;0.182984272696822;0.331389317439539;
0.0740905553303016;0.0725578824687322;0.581463088200597;
0.0760844454752292;0.28996340669862;0.121535245144775;
0.30054882468359;0.333133584801956;0.781759051366286;
0.713622189121049;0.578904199788448;0.673017836757337;
0.78968169244824;0.409404249171111;0.619128973887169;
0.249278729265364;0.291276554739532;0.497561955153675;
0.360811176622706;0.390840213250759;0.98578526549987;
0.418412699612141;0.683520341850084;0.639663866263987;
0.181270634916684;0.803055386027562;0.0991191111100498;
0.539018903144281;0.257395917644195;0.186422745875496;
0.229077125156414;0.528423071506322;0.865972431437404;
0.182636492627356;0.477377325364747;0.372735825055537;
0.50173005600565;0.666105099759618;0.491191329887293;
0.0978463987504199;0.425785315440189;0.0458595879282471;
0.0627708727824866;0.478603737179903;0.556998638045579;
0.908584183164421;0.60264291988258;0.762472402846913;
0.766024851825252;0.128022131873534;0.444357343117014;
0.480559545146518;0.70180845267444;0.672247504609452;
0.784066035116795;0.322020143544429;0.37623171418738;
0.942340538488151;0.624276483252991;0.420034875561509;
0.677233177917213;0.208145300460512;0.239311184739397;
0.300961992719283;0.284620382430277;0.16563070445852;
0.209769309390848;0.0480544940109793;0.927015696262494;
0.977661658208176;0.189417552970628;0.235109900352469;
0.341710837494985;0.130651908575524;0.885254009499578;
0.452215431631712;0.987842403705688;0.511504454590459;
0.98394319028355;0.591284454564884;0.298883591207774;
0.512908226410279;0.75045611407418;0.117688372215677;
0.975575942704828;0.293340625246322;0.905494126619884;
0.832121854938193;0.642445947655874;0.851556796609027;
0.350614722905946;0.906514587424003;0.682476273430785;
